semel_yevuan,shem_yevuan,sug_degem,tozeret_cd,tozeret_nm,degem_cd,degem_nm,shnat_yitzur,mehir,kinuy_mishari
130,דלק מוטורס,P,143,ב מ וו גרמניה,618,7D01,2017,765000,740E IPERFORMAN
130,דלק מוטורס,P,143,ב מ וו גרמניה,624,7H61,2017,1750000,M760LI XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,624,7H61,2018,1750000,M760LI XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,634,7D01,2017,765000,740E IPERFORMAN
130,דלק מוטורס,P,143,ב מ וו גרמניה,634,7D01,2018,690000,740E IPERFORMAN
130,דלק מוטורס,P,143,ב מ וו גרמניה,640,7J01,2017,720000,740LE IPERFORMA
130,דלק מוטורס,P,143,ב מ וו גרמניה,640,7J01,2018,720000,740LE IPERFORMA
130,דלק מוטורס,P,143,ב מ וו גרמניה,642,7A81,2018,1015000,750I
130,דלק מוטורס,P,143,ב מ וו גרמניה,642,7A81,2017,1015000,750I
130,דלק מוטורס,P,143,ב מ וו גרמניה,644,JA91,2017,450000,530E IPERFORMAN
130,דלק מוטורס,P,143,ב מ וו גרמניה,644,JA91,2018,450000,530E IPERFORMAN
130,דלק מוטורס,P,143,ב מ וו גרמניה,647,4Z51,2017,545000,440I
137,כלמוביל יונדאי,M,253,יונדאי צ'כיה,20,J3813,2017,174900,TUCSON
137,כלמוביל יונדאי,M,253,יונדאי צ'כיה,20,J3813,2016,174900,TUCSON
130,דלק מוטורס,P,143,ב מ וו גרמניה,1014,7K31,2020,190000,118I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1014,7K31,2019,190000,118I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1014,7K31,2021,190000,118I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1019,7L11,2020,370000,M135I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1019,7L11,2021,370000,M135I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1019,7L11,2019,370000,M135I XDRIVE
489,"ברמן אוטו גרופ בע""מ",P,143,ב מ וו גרמניה,1056,JA91,2019,350000,530E I PER
489,"ברמן אוטו גרופ בע""מ",P,143,ב מ וו גרמניה,1056,JA91,2020,350000,530E I PER
331,קורן קובי,P,143,ב מ וו גרמניה,1059,JA91,2019,260000,530E I PER
331,קורן קובי,P,143,ב מ וו גרמניה,1059,JA91,2020,260000,530E I PER
331,קורן קובי,P,143,ב מ וו גרמניה,1089,JA91,2020,350000,530E I PER
331,קורן קובי,P,143,ב מ וו גרמניה,1089,JA91,2019,350000,530E I PER
130,דלק מוטורס,P,143,ב מ וו גרמניה,336,8.00E+31,2016,230000,318I
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,656,7HC-SGMHF7,2016,464900,MULTIVAN
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,661,7HC-SGB1F7,2016,361900,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,661,7HC-SGB1F7,2017,346400,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,667,7HC-SGJ1E2,2017,298800,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,667,7HC-SGJ1E2,2016,307800,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,668,7HC-SGJTF7,2016,408900,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,671,7HC-SGB1F7,2017,322500,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,671,7HC-SGB1F7,2016,337500,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,678,7HC-SGB1D2,2017,263900,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,685,7HC-SGBTF1,2017,361000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,694,7HC-SGB1F7,2017,335200,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,695,7HC-SGMHF7,2017,471000,MULTIVAN
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,697,7J0-SGH1E2,2017,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,704,7HC-SGJTF7,2017,385900,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,722,7J0-SGH1E2,2018,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,722,7J0-SGH1E2,2017,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,733,7HC-SGB1F7,2017,318300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,733,7HC-SGB1F7,2018,289300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,735,7HC-SGBTH7,2018,420000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,735,7HC-SGBTH7,2017,410000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,738,7HC-SGBTF7,2017,370000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,738,7HC-SGBTF7,2018,350000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,742,7J0-SGH1E2,2017,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,742,7J0-SGH1E2,2019,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,742,7J0-SGH1E2,2018,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,742,7J0-SGH1E2,2020,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,745,7HC-SGMHH7,2018,497500,MULTIVAN
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,745,7HC-SGMHH7,2017,497500,MULTIVAN
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,746,7HC-SGBTF7,2017,307400,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,746,7HC-SGBTF7,2018,297400,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,775,7HC-SGBTH7,2018,420000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,777,7HC-SGB1D2,2019,239000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,777,7HC-SGB1D2,2018,239000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,778,7HC-SGB1D2,2018,253900,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,778,7HC-SGB1D2,2019,253900,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,802,7J0-SGA1D2,2018,200500,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,836,7HC-SGJ1F7,2019,294500,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,836,7HC-SGJ1F7,2020,294500,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,842,7HC-SGBTE2,2019,260500,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,842,7HC-SGBTE2,2020,260500,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,872,7HC-SHBTE2,2020,259000,CARAVELLE
130,דלק מוטורס,P,143,ב מ וו גרמניה,339,3N31,2016,394500,428I
130,דלק מוטורס,P,143,ב מ וו גרמניה,368,3R11,2016,464000,435I
130,דלק מוטורס,P,143,ב מ וו גרמניה,372,3V31,2016,447000,428I
130,דלק מוטורס,P,143,ב מ וו גרמניה,382,HS91,2016,297000,X1 XDRIVE 20I
130,דלק מוטורס,P,143,ב מ וו גרמניה,392,6F11,2018,798000,640I
130,דלק מוטורס,P,143,ב מ וו גרמניה,392,6F11,2016,798000,640I
130,דלק מוטורס,P,143,ב מ וו גרמניה,392,6F11,2017,798000,640I
130,דלק מוטורס,P,143,ב מ וו גרמניה,403,7B01,2016,1055000,750I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,404,7F21,2016,1100000,750LI XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,413,1M11,2017,406500,M235I
130,דלק מוטורס,P,143,ב מ וו גרמניה,413,1M11,2016,406500,M235I
130,דלק מוטורס,P,143,ב מ וו גרמניה,433,8A71,2016,375000,330I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1136,7R81,2020,1060000,750I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1146,7D61,2021,835000,745E
130,דלק מוטורס,P,143,ב מ וו גרמניה,1146,7D61,2020,835000,745E
130,דלק מוטורס,P,143,ב מ וו גרמניה,1149,AE21,2021,890000,840I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1149,AE21,2020,890000,840I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1152,GV21,2020,920000,840I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1152,GV21,2021,920000,840I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1159,GV81,2020,1250000,M850I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1159,GV81,2021,1250000,M850I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1159,GV81,2019,1250000,M850I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1165,5U91,2021,569000,M340I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1165,5U91,2020,569000,M340I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1189,FY41,2020,1320000,M850I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1189,FY41,2021,1320000,M850I XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1202,JF01,2020,1259800,M5
130,דלק מוטורס,P,143,ב מ וו גרמניה,1203,YH31,2020,334000,X2 SDRIVE20I
130,דלק מוטורס,P,143,ב מ וו גרמניה,437,3R11,2016,464000,435I
130,דלק מוטורס,P,143,ב מ וו גרמניה,439,4B11,2016,476000,435I
130,דלק מוטורס,P,143,ב מ וו גרמניה,464,8M91,2016,699000,M3
130,דלק מוטורס,P,143,ב מ וו גרמניה,478,4.00E+31,2016,476000,440I
130,דלק מוטורס,P,143,ב מ וו גרמניה,489,7F01,2016,1060000,750LI
130,דלק מוטורס,P,143,ב מ וו גרמניה,493,8A11,2016,302000,320I
130,דלק מוטורס,P,143,ב מ וו גרמניה,499,1H91,2016,535000,M2
130,דלק מוטורס,P,143,ב מ וו גרמניה,499,1H91,2018,535000,M2
130,דלק מוטורס,P,143,ב מ וו גרמניה,499,1H91,2017,535000,M2
130,דלק מוטורס,P,143,ב מ וו גרמניה,518,4N71,2017,404000,430I
130,דלק מוטורס,P,143,ב מ וו גרמניה,518,4N71,2016,394500,430I
130,דלק מוטורס,P,143,ב מ וו גרמניה,532,6.00E+91,2016,1182000,M6
130,דלק מוטורס,P,143,ב מ וו גרמניה,532,6.00E+91,2018,1182000,M6
130,דלק מוטורס,P,143,ב מ וו גרמניה,532,6.00E+91,2017,1182000,M6
130,דלק מוטורס,P,143,ב מ וו גרמניה,543,7F21,2017,1100000,750LI XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,543,7F21,2016,1100000,750LI XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,543,7F21,2018,1100000,750LI XDRIVE
130,דלק מוטורס,P,143,ב מ וו גרמניה,547,1Z61,2016,255000,I3
130,דלק מוטורס,P,143,ב מ וו גרמניה,547,1Z61,2017,249000,I3
130,דלק מוטורס,P,143,ב מ וו גרמניה,550,1S31,2017,263000,125I
130,דלק מוטורס,P,143,ב מ וו גרמניה,550,1S31,2016,263000,125I
130,דלק מוטורס,P,143,ב מ וו גרמניה,550,1S31,2018,263000,125I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1225,7K31,2021,214000,118I
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,872,7HC-SHBTE2,2021,259000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,883,7HC-SHBTM7,2020,413000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,903,7HC-SGJTF7,2016,418000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,903,7HC-SGJTF7,2017,382900,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,909,7HC-SHBTE2,2020,259000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,909,7HC-SHBTE2,2021,259000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,268,אאודי ספרד,15,8UGA8Y,2017,285500,Q3
110,"צ'מפיון מוטורס בע""מ",M,268,אאודי ספרד,15,8UGA8Y,2016,285500,Q3
110,"צ'מפיון מוטורס בע""מ",M,301,פולקסווגן פולי,232,2KN-SAHAK5,2016,171000,CADDY MAXI D.V
110,"צ'מפיון מוטורס בע""מ",M,301,פולקסווגן פולי,232,2KN-SAHAK5,2017,170900,CADDY MAXI D.V
110,"צ'מפיון מוטורס בע""מ",M,301,פולקסווגן פולי,232,2KN-SAHAK5,2018,170900,CADDY MAXI D.V
410,נחום דוד,P,143,ב מ וו גרמניה,1033,JA91,2019,310000,530E I PER
410,נחום דוד,P,143,ב מ וו גרמניה,1033,JA91,2020,310000,530E I PER
134,קבוצת עמק איילון,P,143,ב מ וו גרמניה,1067,JA91,2020,462000,530E
134,קבוצת עמק איילון,P,143,ב מ וו גרמניה,1067,JA91,2018,462000,530E
134,קבוצת עמק איילון,P,143,ב מ וו גרמניה,1067,JA91,2019,462000,530E
405,"מאי מוטורס )5102( בע""מ",P,143,ב מ וו גרמניה,1207,JA91,2020,290000,530E I PER
401,סבח מוצרי תעבורה,P,143,ב מ וו גרמניה,1213,JA91,2020,220000,530E I PER
405,"מאי מוטורס )5102( בע""מ",P,143,ב מ וו גרמניה,1249,JP91,2020,295000,530E XDRIVE IPE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,658,7J0-SGH1B7,2016,305600,TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,676,7HC-SGJTF7,2017,383900,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,676,7HC-SGJTF7,2016,408900,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,679,7J0-SGH1F7,2017,307300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,683,7HC-SGB1D2,2017,249000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,683,7HC-SGB1D2,2018,239000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,686,7HC-SGBTF7,2017,371000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,688,7HC-SGJ1E2,2017,283000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,703,7HC-SGBTH7,2017,410000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,709,7HC-SGBTH7,2017,416300,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,714,7HC-SGBTH7,2017,410000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,717,7HC-SGJTH7,2017,420000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,719,7HC-SGCWH9,2017,474000,CALIFORNIA
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,732,7HC-SGB1D2,2018,239000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,732,7HC-SGB1D2,2017,249000,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,741,7J0-SGH1E2,2017,269300,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,753,7HC-SGGDF7,2018,354900,CALIFORNIA
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,753,7HC-SGGDF7,2017,354900,CALIFORNIA
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,758,2H-S6BC7A,2017,249900,AMAROK D.CAB
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,762,7HC-SGJ1F7,2018,303900,T6 TRANSPORTER
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,772,7HC-SGJTF7,2018,355000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,773,7HC-SGJTF7,2018,355000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,790,7HC-SGJTF7,2019,293000,CARAVELLE
110,"צ'מפיון מוטורס בע""מ",M,724,פולקסווגן גרמנ,790,7HC-SGJTF7,2018,293000,CARAVELLE
130,דלק מוטורס,P,143,ב מ וו גרמניה,1225,7K31,2020,214000,118I
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,32,263WXD1B,2016,148990,DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,35,263WXL11,2016,154990,DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,43,263WXD1B,2016,155989,DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,43,263WXD1B,2017,155989,DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,48,263WXR1B,2017,154900,FIAT DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,48,263WXR1B,2018,154900,FIAT DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,61,263AXN1B,2018,164900,FIAT DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,71,263WYB1A,2020,139900,FIAT DOBLO
125,"סמלת מוטורס בע""מ",M,177,פיאט תורכיה,71,263WYB1A,2021,139900,FIAT DOBLO
130,דלק מוטורס,M,776,פורד תורכיה,102,FAC,2017,272610,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,103,FAC,2017,275000,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,103,FAC,2018,275000,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,107,FAC,2018,272610,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,107,FAC,2019,272610,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,110,FAC,2019,290160,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,110,FAC,2018,284310,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,112,FCC,2018,245000,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,127,FAC,2020,279630,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,127,FAC,2021,279630,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,128,FAC,2021,279630,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,128,FAC,2020,279630,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,134,FCC,2021,255000,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,134,FCC,2020,255000,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,52,FAC,2016,251550,CUSTOM 330S
130,דלק מוטורס,M,776,פורד תורכיה,62,FCC,2016,222300,CUSTOM 330S
130,דלק מוטורס,M,776,פורד תורכיה,72,FCC,2016,237510,CUSTOM 330L
130,דלק מוטורס,M,776,פורד תורכיה,79,FAC,2016,260910,CUSTOM 340L
130,דלק מוטורס,M,776,פורד תורכיה,96,FAC,2017,284310,CUSTOM
130,דלק מוטורס,M,776,פורד תורכיה,99,FAC,2017,272610,CUSTOM 340S
130,דלק מוטורס,M,776,פורד תורכיה,99,FAC,2018,272610,CUSTOM 340S
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,35,225AXD11,2016,126990,QUBO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,43,356SXE11,2016,107900,FIAT TIPO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,45,356SXE11,2016,99900,FIAT TIPO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,45,356SXE11,2019,104990,FIAT TIPO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,45,356SXE11,2017,104900,FIAT TIPO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,45,356SXE11,2018,104900,FIAT TIPO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,48,225AXG11,2017,127900,QUBO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,48,225AXG11,2016,126990,QUBO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,68,356HXF1B,2017,109900,FIAT TIPO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,77,263AXV1B,2019,164900,FIAT DOBLO
125,"סמלת מוטורס בע""מ",P,177,פיאט תורכיה,78,263AXV1B,2019,164900,FIAT DOBLO
137,כלמוביל יונדאי,M,253,יונדאי צ'כיה,30,J3813,2018,174900,TUCSON
137,כלמוביל יונדאי,M,253,יונדאי צ'כיה,30,J3813,2017,174900,TUCSON
137,כלמוביל יונדאי,M,253,יונדאי צ'כיה,30,J3813,2016,174900,TUCSON
130,דלק מוטורס,P,143,ב מ וו גרמניה,1027,71AA,2019,295000,X1 SDRIVE20I
130,דלק מוטורס,P,143,ב מ וו גרמניה,1027,71AA,2021,299000,X1 SDRIVE20I
